"App","AppID","Product","ProductKey","Country","CountryCode","LocalPrice","Currency","FormattedPrice","CNY","USD","ExchangeRate","RateAsOf","FetchedAt","Status","MatchStatus","SourceURL","QueryComplete","RecordType","MatchEvidence","Type","Period","Issues","Coverage","QueryStartedAt","CompletedRegions","TotalRegions"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","韩国","kr","0","KRW","Free","0","0","","2026-09-15","2026-09-16T02:24:12.093727Z","AVAILABLE","EXACT","https://apps.apple.com/kr/app/%ED%94%8C%EB%A1%9C%ED%8C%85-%EC%8B%9C%EA%B3%84-%ED%8A%B9%EA%B0%80-%EB%8F%84%EC%9A%B0%EB%AF%B8/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","科威特","kw","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:35.307458Z","AVAILABLE","EXACT","https://apps.apple.com/kw/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","开曼群岛","ky","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:34.548457Z","AVAILABLE","EXACT","https://apps.apple.com/ky/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","哈萨克斯坦","kz","0","KZT","Free","0","0","","2026-09-15","2026-09-16T02:25:31.158420Z","AVAILABLE","EXACT","https://apps.apple.com/kz/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","老挝","la","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:31.923284Z","AVAILABLE","EXACT","https://apps.apple.com/la/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","黎巴嫩","lb","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:33.639299Z","AVAILABLE","EXACT","https://apps.apple.com/lb/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","圣卢西亚","lc","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:36.006540Z","AVAILABLE","EXACT","https://apps.apple.com/lc/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","斯里兰卡","lk","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:34.990683Z","AVAILABLE","EXACT","https://apps.apple.com/lk/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","利比里亚","lr","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:35.893427Z","AVAILABLE","EXACT","https://apps.apple.com/lr/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","立陶宛","lt","0","EUR","Free","0","0","","2026-09-15","2026-09-16T02:25:41.030793Z","AVAILABLE","EXACT","https://apps.apple.com/lt/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","卢森堡","lu","0","EUR","Free","0","0","","2026-09-15","2026-09-16T02:25:40.711424Z","AVAILABLE","EXACT","https://apps.apple.com/lu/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","拉脱维亚","lv","0","EUR","Free","0","0","","2026-09-15","2026-09-16T02:25:37.614102Z","AVAILABLE","EXACT","https://apps.apple.com/lv/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","利比亚","ly","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:42.079405Z","AVAILABLE","EXACT","https://apps.apple.com/ly/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","摩洛哥","ma","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:41.250770Z","AVAILABLE","EXACT","https://apps.apple.com/ma/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","摩尔多瓦","md","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:38.587929Z","AVAILABLE","EXACT","https://apps.apple.com/md/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","黑山","me","0","EUR","Free","0","0","","2026-09-15","2026-09-16T02:25:40.715069Z","AVAILABLE","EXACT","https://apps.apple.com/me/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","马达加斯加","mg","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:45.731704Z","AVAILABLE","EXACT","https://apps.apple.com/mg/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","北马其顿","mk","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:40.501558Z","AVAILABLE","EXACT","https://apps.apple.com/mk/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","马里","ml","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:42.112590Z","AVAILABLE","EXACT","https://apps.apple.com/ml/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","缅甸","mm","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:44.485937Z","AVAILABLE","EXACT","https://apps.apple.com/mm/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","蒙古","mn","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:45.872907Z","AVAILABLE","EXACT","https://apps.apple.com/mn/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","澳门","mo","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:48.784869Z","AVAILABLE","EXACT","https://apps.apple.com/mo/app/%E6%87%B8%E6%B5%AE%E6%99%82%E9%90%98/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","毛里塔尼亚","mr","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:48.882788Z","AVAILABLE","EXACT","https://apps.apple.com/mr/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","蒙特塞拉特","ms","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:47.017392Z","AVAILABLE","EXACT","https://apps.apple.com/ms/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","马耳他","mt","0","EUR","Free","0","0","","2026-09-15","2026-09-16T02:25:48.882135Z","AVAILABLE","EXACT","https://apps.apple.com/mt/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","毛里求斯","mu","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:44.752207Z","AVAILABLE","EXACT","https://apps.apple.com/mu/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","马尔代夫","mv","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:47.224637Z","AVAILABLE","EXACT","https://apps.apple.com/mv/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","马拉维","mw","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:48.014422Z","AVAILABLE","EXACT","https://apps.apple.com/mw/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","墨西哥","mx","0","MXN","Free","0","0","","2026-09-15","2026-09-16T02:25:55.559552Z","AVAILABLE","EXACT","https://apps.apple.com/mx/app/reloj-flotante/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","马来西亚","my","0","MYR","Free","0","0","","2026-09-15","2026-09-16T02:25:51.345400Z","AVAILABLE","EXACT","https://apps.apple.com/my/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","莫桑比克","mz","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:53.664322Z","AVAILABLE","EXACT","https://apps.apple.com/mz/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","纳米比亚","na","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:50.496171Z","AVAILABLE","EXACT","https://apps.apple.com/na/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","尼日尔","ne","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:51.018293Z","AVAILABLE","EXACT","https://apps.apple.com/ne/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","尼日利亚","ng","0","NGN","Free","0","0","","2026-09-15","2026-09-16T02:25:56.022203Z","AVAILABLE","EXACT","https://apps.apple.com/ng/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","尼加拉瓜","ni","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:55.564573Z","AVAILABLE","EXACT","https://apps.apple.com/ni/app/reloj-flotante/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","荷兰","nl","0","EUR","Free","0","0","","2026-09-15","2026-09-16T02:25:53.646292Z","AVAILABLE","EXACT","https://apps.apple.com/nl/app/%E6%82%AC%E6%B5%AE%E6%97%B6%E9%92%9F-%E6%8A%A2%E8%B4%AD%E7%A7%92%E6%9D%80%E5%8A%A9%E6%89%8B/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","挪威","no","0","NOK","Free","0","0","","2026-09-15","2026-09-16T02:25:54.841858Z","AVAILABLE","EXACT","https://apps.apple.com/no/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","尼泊尔","np","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:56.864115Z","AVAILABLE","EXACT","https://apps.apple.com/np/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","瑙鲁","nr","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:58.026239Z","AVAILABLE","EXACT","https://apps.apple.com/nr/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","新西兰","nz","0","NZD","Free","0","0","","2026-09-15","2026-09-16T02:26:01.769072Z","AVAILABLE","EXACT","https://apps.apple.com/nz/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","阿曼","om","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:25:57.443810Z","AVAILABLE","EXACT","https://apps.apple.com/om/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","巴拿马","pa","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:26:01.555610Z","AVAILABLE","EXACT","https://apps.apple.com/pa/app/reloj-flotante/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","秘鲁","pe","0","PEN","Free","0","0","","2026-09-15","2026-09-16T02:25:59.105548Z","AVAILABLE","EXACT","https://apps.apple.com/pe/app/reloj-flotante/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","巴布亚新几内亚","pg","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:26:01.454947Z","AVAILABLE","EXACT","https://apps.apple.com/pg/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","菲律宾","ph","0","PHP","Free","0","0","","2026-09-15","2026-09-16T02:26:00.495726Z","AVAILABLE","EXACT","https://apps.apple.com/ph/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","巴基斯坦","pk","0","PKR","Free","0","0","","2026-09-15","2026-09-16T02:26:02.067947Z","AVAILABLE","EXACT","https://apps.apple.com/pk/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","波兰","pl","0","PLN","Free","0","0","","2026-09-15","2026-09-16T02:26:02.906974Z","AVAILABLE","EXACT","https://apps.apple.com/pl/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","葡萄牙","pt","0","EUR","Free","0","0","","2026-09-15","2026-09-16T02:26:05.625051Z","AVAILABLE","EXACT","https://apps.apple.com/pt/app/%E6%82%AC%E6%B5%AE%E6%97%B6%E9%92%9F-%E6%8A%A2%E8%B4%AD%E7%A7%92%E6%9D%80%E5%8A%A9%E6%89%8B/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","帕劳","pw","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:26:06.550942Z","AVAILABLE","EXACT","https://apps.apple.com/pw/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","巴拉圭","py","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:26:04.319020Z","AVAILABLE","EXACT","https://apps.apple.com/py/app/reloj-flotante/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","卡塔尔","qa","0","QAR","Free","0","0","","2026-09-15","2026-09-16T02:26:06.861382Z","AVAILABLE","EXACT","https://apps.apple.com/qa/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","罗马尼亚","ro","0","RON","Free","0","0","","2026-09-15","2026-09-16T02:26:05.588087Z","AVAILABLE","EXACT","https://apps.apple.com/ro/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","塞尔维亚","rs","0","EUR","Free","0","0","","2026-09-15","2026-09-16T02:26:08.008936Z","AVAILABLE","EXACT","https://apps.apple.com/rs/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","俄罗斯","ru","0","RUB","Free","0","0","","2026-09-15","2026-09-16T02:26:05.055880Z","AVAILABLE","EXACT","https://apps.apple.com/ru/app/%E6%82%AC%E6%B5%AE%E6%97%B6%E9%92%9F-%E6%8A%A2%E8%B4%AD%E7%A7%92%E6%9D%80%E5%8A%A9%E6%89%8B/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","卢旺达","rw","0","USD","Free","0","0","","2026-09-15","2026-09-16T02:26:09.353170Z","AVAILABLE","EXACT","https://apps.apple.com/rw/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
"悬浮时钟-抢购秒杀助手","1546947240","软件本体","app","沙特阿拉伯","sa","0","SAR","Free","0","0","","2026-09-15","2026-09-16T02:26:09.931170Z","AVAILABLE","EXACT","https://apps.apple.com/sa/app/floating-clock/id1546947240","true","PRICE","App ID","APP","","","","2026-09-16T02:24:04.136007Z","175","175"
